id,title,original_title,rating,genres,year,pubdates,image,summary,durations,photos,album,cast
1303021,小鞋子,?????? ?????,9.2,"剧情,儿童,家庭",1997,"1997-02(伊朗),1999-01-22(美国),,,",http://img9.doubanio.com/view/photo/s_ratio_poster/public/p2173580536.jpg,家境贫寒的男孩Ali（Amir Farrokh Hashemian）帮妹妹Zahra（Bahare Seddiqi）取修补好的鞋子时，不慎将鞋子弄丢，为了不被父（Mohammad Amir Naji）、母（Fereshte Sarabandi ）责罚，他央求Zahra暂时保密，说两人可以替换着穿他的鞋子上学，并答应一定会帮她买双新鞋子。\nAli原本指望用他和父亲进城打工挣的钱帮Zahra买双新鞋，父亲的意外受伤打消了他的美梦。看到全市长跑比赛季军的奖品是一双运动鞋时，Ali决定参加比赛，但是他错过了报名日期。几经哀求，老师（Dariush Mokhtari ）破例让实力出众的Ali参加了比赛。比赛场上，Ali不断提醒自己，一定要得第三名！?豆瓣,"89分钟,,,,,","https://img1.doubanio.com/view/photo/sqs/public/p2577719007.jpg,https://img1.doubanio.com/view/photo/sqs/public/p500378269.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2577719110.jpg,https://img9.doubanio.com/view/photo/sqs/public/p842094634.jpg,https://img1.doubanio.com/view/photo/sqs/public/p500356379.jpg,https://img9.doubanio.com/view/photo/sqs/public/p855521436.jpg,https://img1.doubanio.com/view/photo/sqs/public/p498295668.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1237815066.jpg,https://img9.doubanio.com/view/photo/sqs/public/p898955095.jpg,https://img9.doubanio.com/view/photo/sqs/public/p500379184.jpg",https://movie.douban.com/subject/1303021/all_photos,"法拉赫阿米尔·哈什米安,默罕默德·阿米尔·纳吉,巴哈丽·西迪奇,纳菲丝·贾法-穆罕默迪"
1292849,拯救大兵瑞恩,Saving Private Ryan,9,"剧情,历史,战争",1998,"1998-07-24(美国),1998-11-13(中国大陆),,,",http://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg,瑞恩（马特?达蒙 Matt Damon饰 ）是二战期间的美国伞兵，被困在了敌人后方。更不幸的是，他的三个兄弟全部在战争中死亡，如果他也遇难，家中的老母亲将无依无靠。\n美国作战总指挥部知道了这个情况，毅然决定组织一个小分队前往救援，其中包括米勒上尉（汤姆?汉克斯 Tom Hanks 饰 ）和翻译厄本（杰里米.戴维斯 Jererry Davies饰）。然而，敌方危险重重，他们一路上随时与死亡打交道。他们非常怀疑，到底值不值得冒着八个人的生命危险，去搭救一个人。\n大家一路辗转寻找瑞恩，对于这次搭救行动，有人不满，有人热忱，有人好奇。大家一次次闻到死神的气息，瑞恩的获救付出了沉重的代价。?豆瓣,"169分钟,,,,,","https://img9.doubanio.com/view/photo/sqs/public/p2566076695.jpg,https://img3.doubanio.com/view/photo/sqs/public/p938463241.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1450360781.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1017099502.jpg,https://img9.doubanio.com/view/photo/sqs/public/p972482765.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1653270665.jpg,https://img9.doubanio.com/view/photo/sqs/public/p972500376.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2533777448.jpg,https://img3.doubanio.com/view/photo/sqs/public/p459546862.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2043737832.jpg",https://movie.douban.com/subject/1292849/all_photos,"汤姆·汉克斯,汤姆·塞兹摩尔,爱德华·伯恩斯,巴里·佩珀"
1292220,情书,Love Letter,8.9,"剧情,爱情,",1995,"1995-03-25(日本),1999-03(中国大陆),,,",http://img1.doubanio.com/view/photo/s_ratio_poster/public/p449897379.jpg,日本神户某个飘雪的冬日，渡边博子（中山美穗）在前未婚夫藤井树的三周年祭日上又一次悲痛到不能自已。正因为无法抑制住对已逝恋人的思念，渡边博子在其中学同学录里发现“藤井树” 在小樽市读书时的地址时，依循着寄发了一封本以为是发往天国的情书。\n不想不久渡边博子竟然收到署名为“藤井树（中山美穗）”的回信，经过进一步了解，她知晓此藤井树是一个同她年纪相仿的女孩，且还是男友藤井树（柏原崇）少年时代的同班同学。为了多了解一些昔日恋人在中学时代的情况，渡边博子开始与女性藤井树书信往来。而藤井树在不断的回忆中，渐渐发现少年时代与她同名同姓的那个藤井树曾对自己藏了一腔柔情。?豆瓣,"117分钟,,,,,","https://img9.doubanio.com/view/photo/sqs/public/p760440344.jpg,https://img9.doubanio.com/view/photo/sqs/public/p466227795.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2556879400.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2494705877.jpg,https://img3.doubanio.com/view/photo/sqs/public/p466233922.jpg,https://img1.doubanio.com/view/photo/sqs/public/p652329707.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1862202958.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1862204166.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1862201736.jpg,https://img1.doubanio.com/view/photo/sqs/public/p609966649.jpg",https://movie.douban.com/subject/1292220/all_photos,"中山美穗,丰川悦司,酒井美纪,柏原崇"
3008247,穿条纹睡衣的男孩,The Boy in the Striped Pajamas,9.1,"剧情,战争,",2008,"2008-09-12(英国),2008-11-07(美国),,,",http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,八岁男孩布鲁诺（Asa Butterfield 饰）一家随着纳粹军官父亲的一纸调令，由柏林搬迁到了乡下。失去了朋友们的布鲁诺很快对新家附近的“农庄”产生了兴趣，那里有一群身穿“条纹睡衣”的人终日忙碌，并且其中一个为布鲁诺一家服务，他形容肮脏，态度慎微。周遭环境和布鲁诺的举止让母亲暗暗担忧，但纳粹父亲制止家中任何怀疑既定政策的行为。\n布鲁诺偷偷结识了铁丝网另一边的同龄男孩施穆尔，并时常带给他食物吃。在紧张的家庭氛围和姐姐向成人世界的变化中，施穆尔是布鲁诺惟一的朋友。某日布鲁诺决定，去铁丝网的另一边，以便见到施穆尔的父亲……\n本片根据约翰·伯恩的同名小说改编，获2008年芝加哥国际电影节观众票选奖。?豆瓣,"94分钟,,,,,","https://img1.doubanio.com/view/photo/sqs/public/p1241015809.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2533778393.jpg,https://img9.doubanio.com/view/photo/sqs/public/p457107155.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1220065129.jpg,https://img3.doubanio.com/view/photo/sqs/public/p925696941.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1473671595.jpg,https://img3.doubanio.com/view/photo/sqs/public/p837286221.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1124457292.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1441450554.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1394413656.jpg",https://movie.douban.com/subject/3008247/all_photos,"阿萨·巴特菲尔德,维拉·法米加,卡拉·霍根,祖萨·霍尔"
1294408,音乐之声,The Sound of Music,9,"剧情,传记,爱情",1965,"1965-03-02(美国),,,,",http://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189265302.jpg,玛利亚（朱丽·安德鲁斯  饰）是一个年轻活泼的修女，喜欢在大自然下高声歌唱，所以她常常忘记了修道院里的规矩。院长认为玛利亚并不属于规矩严格的修道院。院长与众嬷嬷商量后，决定安排玛利亚到一位名叫特拉普（克里斯托弗·普卢默 饰）上校家当家庭教师。\n上校的妻子去世多年，留下7个孩子，他要求对孩子严格管教。他告诉玛利亚在他家的家庭教师都做不长久，都是因为孩子的恶作剧。玛利亚果然也遭到了恶作剧，可是这位善良的老师并没有告诉他们的父亲，而是像个母亲一样照顾孩子，很快跟孩子打成一片。上校也渐渐在玛利亚的引导下改变了对孩子们的态度。上校与玛利亚之间发生了感情，他们完婚后回到了已被纳粹占领的奥地利，上校并不想为纳粹办事，一家人准备逃跑……?豆瓣,"174分钟,,,,,","https://img3.doubanio.com/view/photo/sqs/public/p1391909713.jpg,https://img3.doubanio.com/view/photo/sqs/public/p835638551.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1101600441.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2581578414.jpg,https://img9.doubanio.com/view/photo/sqs/public/p835642656.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2533777539.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1443426672.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1435242104.jpg,https://img3.doubanio.com/view/photo/sqs/public/p835640600.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1435241210.jpg",https://movie.douban.com/subject/1294408/all_photos,"朱莉·安德鲁斯,克里斯托弗·普卢默,埃琳诺·帕克,理查德·海顿"
1292262,美国往事,Once Upon a Time in America,9.2,"犯罪,剧情,",1984,"1984-02-17(波士顿首映),1984-09-28(意大利),,,",http://img1.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg,二十年代的美国，纽约少年“面条”（罗伯特?德尼罗 饰）和几个同龄朋友一起认识了聪明狡黠的“麦大”（詹姆斯 ? 伍兹 饰），他们开始从事走私活动。不久，面条在一场械斗中杀伤人命，被关进监牢。\n若干年后，“面条”出狱，当时的小伙伴们已经变成了健壮的青年人，在“麦大”的带领下，他们开始了一系列抢劫、盗窃、敲诈活动。随着犯罪活动的不断深入，“麦大”似乎被胜利冲昏了头脑，竟然把美国联邦储备银行也列入了行动目标。“面条”不忍眼看好友走向毁灭，偷偷打电话报警，想逼迫“麦大”收手。警察与“面条”的朋友展开激烈枪战，“麦大”等人全部被杀。“面条”带着深深的悔恨和痛苦，离开纽约，回到年少时生长的地方。\n三十五年过去了，几近垂暮的“面条”重新回到纽约的伤心地，他遇见了少时的朋友和旧情人，而当年“麦大”他们的死，背后竟然包含着出乎意料的阴谋。?豆瓣,"229分钟(导演剪辑版),251分钟(导演剪辑加长版),,,,","https://img1.doubanio.com/view/photo/sqs/public/p2066181857.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2350709193.jpg,https://img3.doubanio.com/view/photo/sqs/public/p458275610.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1236548947.jpg,https://img3.doubanio.com/view/photo/sqs/public/p478191501.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2162945494.jpg,https://img3.doubanio.com/view/photo/sqs/public/p458274873.jpg,https://img9.doubanio.com/view/photo/sqs/public/p589006666.jpg,https://img3.doubanio.com/view/photo/sqs/public/p478187460.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1236817868.jpg",https://movie.douban.com/subject/1292262/all_photos,"罗伯特·德尼罗,詹姆斯·伍兹,伊丽莎白·麦戈文,乔·佩西"
27060077,绿皮书,Green Book,8.9,"剧情,喜剧,传记",2018,"2018-09-11(多伦多电影节),2018-11-16(美国),2019-03-01(中国大陆),,",http://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,托尼（维果·莫腾森 Viggo Mortensen 饰）是一个吊儿郎当游手好闲的混混，在一家夜总会做侍者。这间夜总会因故要停业几个月，可托尼所要支付的房租和生活费不会因此取消，所以他的当务之急是去寻找另一份工作来填补这几个月的空缺。在这个节骨眼上，一位名叫唐雪莉（马赫沙拉·阿里 Mahershala Ali 饰）的黑人钢琴家提出雇佣托尼。\n唐雪莉即将开始为期八个星期的南下巡回演出，可是，那个时候南方对黑人的歧视非常的严重，于是托尼便成为了唐雪莉的司机兼保镖。一路上，两人迥异的性格使得他们之间产生了很多的矛盾，与此同时，唐雪莉在南方所遭受的种种不公平的对待也让托尼对种族歧视感到深恶痛绝。?豆瓣,"130分钟,,,,,","https://img1.doubanio.com/view/photo/sqs/public/p2542144239.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2549508272.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2545880066.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2546551211.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2542144458.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2542144207.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2549367908.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2549106335.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2548989335.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2548989238.jpg",https://movie.douban.com/subject/27060077/all_photos,"维果·莫腾森,马赫沙拉·阿里,琳达·卡德里尼,塞巴斯蒂安·马尼斯科"
1780330,致命魔术,The Prestige,8.9,"剧情,悬疑,惊悚",2006,"2006-10-17(罗马电影节),2006-10-20(美国),,,",http://img9.doubanio.com/view/photo/s_ratio_poster/public/p480383375.jpg,19世纪末，人们对科学文明还不是认识得太过清楚，于是，安吉尔（休?杰克曼Hugh Jackman饰）和伯登（克里斯蒂安?贝尔Christian Bale饰）的魔术，成为了伦敦城内的神奇人物。安吉尔出身贵族，魔术手段华丽丰富，是富人圈子里的表演常客。而伯登即使出身平平，争强好胜的心智和充满创造力的魔术技巧，却也令他有了名气。两人自小本是要好的伙伴，然而，现在魔术界二人各有领地，并且都有野心想成为音乐大厅里的顶级魔术师，一番明争暗斗如箭在弦上。\n伯登掌握了精彩的分身术，叫座又叫好。而安吉尔见情势不妙，搬来科学家助阵——他发明的交流电有无穷魔力，保证让观众目瞪口呆。二人出招接招，一来一往，争斗在剧烈升级，友谊和道德都被抛诸脑后，一场血案在悄悄酝酿。?豆瓣,"130分钟,,,,,","https://img9.doubanio.com/view/photo/sqs/public/p1837610646.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1319758247.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1837609700.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1837611159.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1319751512.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1319737591.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1319754795.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1178727683.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1837615884.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1837610420.jpg",https://movie.douban.com/subject/1780330/all_photos,"休·杰克曼,克里斯蒂安·贝尔,迈克尔·凯恩,丽贝卡·豪尔"
25958717,海蒂和爷爷,Heidi,9.2,"剧情,冒险,家庭",2015,"2015-12-10(德国),2019-05-16(中国大陆),,,",http://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,孤儿海蒂（阿努克·斯特芬 饰）被姨母迪蒂（安娜·希恩斯 饰）送上了阿尔卑斯山，与远离小镇独居于高山的祖父（布鲁诺·甘茨 饰）一同生活。活泼的海蒂在这里如鱼得水，不仅收获了羊倌彼得（奎林·阿格里皮 饰）的友情和孤僻祖父的亲情，还与山下彼得的家人打成一片。一天，海蒂同彼得在山上放羊，姨母突然出现，连哄带骗将海蒂卖到法兰克福的泽塞曼家。从此，目不识A的海蒂成为了小姐克拉拉（伊莎贝尔·奥特曼 饰）的伴读。克拉拉幼年丧母，大病一场再不能站立，只能被困在豪宅中与轮椅相伴。父亲（马克西姆·梅米特 饰）常年在外很少回家，寂寞的克拉拉把海蒂当成了救命稻草。海蒂能适应泽塞曼家的新生活吗？远在天边的祖父和彼得还能再见吗？克拉拉的腿还有好起来的希望吗？?豆瓣,"111分钟,,,,,","https://img3.doubanio.com/view/photo/sqs/public/p2557048542.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2557048546.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2557048506.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2387611664.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2557048509.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2557048510.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2374130459.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2379685172.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2375660865.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2434898612.jpg",https://movie.douban.com/subject/25958717/all_photos,"阿努克·斯特芬,布鲁诺·甘茨,昆林·艾格匹,安娜·申茨"
1291832,低俗小说,Pulp Fiction,8.8,"剧情,喜剧,犯罪",1994,"1994-05-12(戛纳电影节),1994-10-14(美国),,,",http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,《低俗小说》由“文森特和马沙的妻子”、“金表”、“邦妮的处境”三个故事以及影片首尾的序幕和尾声五个部分组成。看似独立的小故事里面，却又有环环相扣的人和事。\n盗贼“小南瓜”和“小兔子”在早餐店里打劫，却遇上了天大的麻烦——黑社会成员朱尔斯（塞缪尔?杰克逊Samuel L. Jackson饰）和文森特（约翰?特拉沃尔塔John Travolta饰）在店内用餐，可谓天外有天。二人是否会放过两名小盗贼？\n而文森特是黑社会大哥马沙?华莱士（文?瑞姆斯Ving Rhames饰）的手下，马沙下命令让他陪妻子一个晚上，明知如有雷池必死无疑，但面对马沙妻子美艳诱惑，文森特该怎么办。\n文森特的故事还没完，拳击手布奇（布鲁斯?威利斯Bruce Willis饰）的出现将令他的人生从此改变。布奇有一块祖传金表，就是因为这块金表，他和马沙分享了一个耻辱的秘密。\n故事环状结构，回到开端。朱尔斯在小盗贼面前诵读圣经，表示对杀人的厌倦和感悟。什么事件令他如此转变？“邦妮的处境”中就有答案。?豆瓣,"154分钟,,,,,","https://img3.doubanio.com/view/photo/sqs/public/p2567404101.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2577721736.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2580184717.jpg,https://img9.doubanio.com/view/photo/sqs/public/p793046565.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2533776741.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1590254867.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1568036330.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2580184715.jpg,https://img3.doubanio.com/view/photo/sqs/public/p948077072.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1722339152.jpg",https://movie.douban.com/subject/1291832/all_photos,"约翰·特拉沃尔塔,乌玛·瑟曼,阿曼达·普拉莫,蒂姆·罗斯"
1292223,七宗罪,Se7en,8.8,"剧情,犯罪,悬疑",1995,"1995-09-22(美国),,,,",http://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg,“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根?弗里曼 Morgan Freeman 饰）和血气方刚的新扎警员米尔斯（布拉德?皮特 Brad Pitt 饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……?豆瓣,"127分钟,,,,,","https://img3.doubanio.com/view/photo/sqs/public/p2581332941.jpg,https://img9.doubanio.com/view/photo/sqs/public/p473991726.jpg,https://img3.doubanio.com/view/photo/sqs/public/p473990382.jpg,https://img3.doubanio.com/view/photo/sqs/public/p473989751.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1104227528.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1454843816.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1104223155.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1806236018.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1511351861.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1249176483.jpg",https://movie.douban.com/subject/1292223/all_photos,"摩根·弗里曼,布拉德·皮特,凯文·史派西,格温妮斯·帕特洛"
1293544,沉默的羔羊,The Silence of the Lambs,8.8,"剧情,犯罪,惊悚",1991,"1991-02-14(美国),,,,",http://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg,见习特工克拉丽斯（茱迪?福斯特 Jodie Foster 饰）所在的城市发生了一系列专剥女性皮的命案。克拉丽斯奉命前去访问被收监的精神有问题的精神病学家汉尼拔博士（安东尼?霍普金斯 Anthony Hopkins 饰），以获取罪犯犯罪心理资料。汉尼拔要求克拉丽斯说出个人经历供他分析以换取他的协助。克拉丽斯的思维完全不是博士的对手，临阵败走了。\n又一名女子被杀，一人被绑架。今次被绑架的是参议员的女儿，克拉丽斯只得再次找到汉尼拔，汉尼拔给了克拉丽斯一些提示，他们的提示被汉尼拔的医生听见，医生立功心切，对汉尼拔实行严刑逼供，但汉尼拔什么也没透露。\n克拉丽斯在汉尼拔的提示下，一步步向凶手逼近。?豆瓣,"118分钟,,,,,","https://img9.doubanio.com/view/photo/sqs/public/p929834695.jpg,https://img1.doubanio.com/view/photo/sqs/public/p874426867.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1077063670.jpg,https://img3.doubanio.com/view/photo/sqs/public/p907291210.jpg,https://img3.doubanio.com/view/photo/sqs/public/p929834271.jpg,https://img1.doubanio.com/view/photo/sqs/public/p674895208.jpg,https://img3.doubanio.com/view/photo/sqs/public/p929834181.jpg,https://img1.doubanio.com/view/photo/sqs/public/p589801267.jpg,https://img3.doubanio.com/view/photo/sqs/public/p967709761.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1492229964.jpg",https://movie.douban.com/subject/1293544/all_photos,"朱迪·福斯特,安东尼·霍普金斯,斯科特·格伦,安东尼·希尔德"
1292343,蝴蝶效应,The Butterfly Effect,8.8,"剧情,悬疑,科幻",2004,"2004-01-23(美国),,,,",http://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,伊万（艾什顿·库奇 Ashton Kutcher 饰）曾经有一个糟糕的童年，因为他行为闯下了大祸，令他童年充满不堪回忆的往事。而事实上，他确实只是依稀记得一点可怕的情景，这些情景一直纠缠着他的正常生活。伊万接受心理学家建议，把琐碎生活记在记事本里，却偶然发现通过记事本回到过去。\n这时他才清楚记起，童年时候的自己做了那么多的错事。他幻想着用现在的意识，潜入童年的身体，去弥补种种过失给人们带来的伤害，尤其是希望与当年暗恋的凯西最终走回一起。然而他一次次的跨越时空的更改，只能越来越招致现实世界的不可救药。一切就像蝴蝶效应般，牵一发而动全身。?豆瓣,"113分钟,120分钟(导演剪辑版),,,,","https://img1.doubanio.com/view/photo/sqs/public/p501472617.jpg,https://img9.doubanio.com/view/photo/sqs/public/p636655396.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1052997237.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2579929935.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1201538651.jpg,https://img9.doubanio.com/view/photo/sqs/public/p819078584.jpg,https://img1.doubanio.com/view/photo/sqs/public/p2513394257.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2513394250.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2327080762.jpg,https://img1.doubanio.com/view/photo/sqs/public/p457112169.jpg",https://movie.douban.com/subject/1292343/all_photos,"阿什顿·库彻,梅洛拉·沃尔特斯,艾米·斯马特,埃尔登·汉森"
1292679,春光乍泄,春光乍洩,8.9,"剧情,爱情,同性",1997,"1997-05-17(戛纳电影节),1997-05-30(中国香港),,,",http://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,黎耀辉（梁朝伟）与何宝荣（张国荣）是一对同性恋人，为了有新的开始，他们怀着美丽的梦想（去看南美洲大瀑布）离开香港来到阿根廷，却在布宜诺斯艾利斯迷了路。黎耀辉想安下心来过日子，无奈何宝荣于夜夜笙歌中放纵着自己的生命，以期找寻更多的刺激，只当黎耀辉是他受伤后的港湾，两人分歧 、争吵越来越多，心的距离越来越远。\n黎耀辉明白过去的日子不可能再复返时，决定离开何宝荣，而正是在他离开后，绝望的意味（对黎耀辉的爱）才在何宝荣的脑海中完整地浮现。?豆瓣,"96分钟,,,,,","https://img3.doubanio.com/view/photo/sqs/public/p449520492.jpg,https://img9.doubanio.com/view/photo/sqs/public/p2278602164.jpg,https://img1.doubanio.com/view/photo/sqs/public/p449426729.jpg,https://img3.doubanio.com/view/photo/sqs/public/p475346963.jpg,https://img3.doubanio.com/view/photo/sqs/public/p518039133.jpg,https://img3.doubanio.com/view/photo/sqs/public/p1330627042.jpg,https://img9.doubanio.com/view/photo/sqs/public/p465964706.jpg,https://img9.doubanio.com/view/photo/sqs/public/p678177345.jpg,https://img9.doubanio.com/view/photo/sqs/public/p1060274585.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1245846609.jpg",https://movie.douban.com/subject/1292679/all_photos,"张国荣,梁朝伟,张震,"
1787291,被嫌弃的松子的一生,嫌われ松子の一生,8.9,"剧情,歌舞,",2006,"2006-05-27(日本),,,,",http://img9.doubanio.com/view/photo/s_ratio_poster/public/p884763596.jpg,有一天父亲（香川照之饰）突然来找阿笙（瑛太饰），告诉他有个素未谋面的姑姑死了，叫他去收拾下姑姑的房子。在河边的破烂小屋里，阿笙渐渐开始了解父亲口中的姑姑，到底有着怎样的一生。\n小时候的姑姑川尻松子（中谷美纪饰）经常做着白雪公主似的美梦，她后来成为一名安分的中学教师，却因百口莫辩的误会被辞退了，之后和一作家同居，作家却因为太爱她而选择自杀，死前留下遗言：生而为人对不起。这件事对松子打击极大；之后与该作家的事业敌人同居直至，又忍受不住去找对方妻子的诱惑，结果惨遭抛弃；又是当上浴室女郎，甚至还杀人入狱，然而不管有意无意，她从不放弃生活的希望。不管生活再怎样破碎，她仍然本能地生存下去，这生存本身，足以打动任何人，包括阿笙。?豆瓣,"130 分钟,,,,,","https://img3.doubanio.com/view/photo/sqs/public/p895235472.jpg,https://img1.doubanio.com/view/photo/sqs/public/p1497635277.jpg,https://img3.doubanio.com/view/photo/sqs/public/p2580350963.jpg,https://img3.doubanio.com/view/photo/sqs/public/p857781962.jpg,https://img9.doubanio.com/view/photo/sqs/public/p597124824.jpg,https://img9.doubanio.com/view/photo/sqs/public/p976985854.jpg,https://img9.doubanio.com/view/photo/sqs/public/p768287645.jpg,https://img3.doubanio.com/view/photo/sqs/public/p763708981.jpg,https://img3.doubanio.com/view/photo/sqs/public/p763762600.jpg,https://img1.doubanio.com/view/photo/sqs/public/p597122539.jpg",https://movie.douban.com/subject/1787291/all_photos,"中谷美纪,永山瑛太,香川照之,市川实日子"
